Age,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Job_Satisfaction_Level,Promotion_in_Last_2_Years,Attrition,Department_HR,Department_Operations,Department_Sales,Department_Tech
54,16,158,46,4,2,0,0,False,False,False,False
30,29,142,8,5,2,0,0,False,False,True,False
45,6,199,10,5,3,0,0,False,False,False,True
22,17,189,0,4,3,0,1,True,False,False,False
31,18,178,10,4,1,0,0,False,True,False,False
51,14,141,32,5,2,0,0,False,False,False,False
35,21,228,29,4,2,0,0,False,False,False,False
29,29,230,4,5,1,1,0,True,False,False,False
43,19,207,49,1,3,0,0,True,False,False,False
39,31,159,0,5,1,0,0,True,False,False,False
29,24,204,9,3,2,0,0,False,False,False,True
55,22,213,12,2,1,0,0,True,False,False,False
41,4,130,26,2,2,0,0,False,False,True,False
29,29,236,7,4,1,0,1,False,True,False,False
48,26,128,27,3,2,0,1,True,False,False,False
27,6,131,44,5,1,1,0,False,False,False,True
36,4,157,1,2,1,0,0,False,True,False,False
36,14,245,11,3,3,1,0,False,False,False,False
53,7,173,26,3,1,0,1,True,False,False,False
24,8,143,12,3,2,0,0,False,True,False,False
24,10,240,21,3,2,0,0,False,False,False,False
59,21,238,39,4,1,0,1,False,False,False,True
37,33,193,14,1,1,0,0,False,False,True,False
57,34,240,30,1,1,0,0,True,False,False,False
59,12,247,6,1,2,0,0,False,False,True,False
49,10,163,38,4,3,0,1,False,False,False,True
56,31,209,48,3,3,0,0,False,True,False,False
58,14,131,34,3,3,0,0,False,True,False,False
59,0,122,6,3,2,1,0,False,False,False,True
57,23,169,11,4,3,0,0,False,False,False,True
55,21,227,13,1,2,0,0,True,False,False,False
27,2,135,33,2,2,0,0,False,False,False,False
47,13,146,38,4,2,0,0,False,False,True,False
48,1,242,47,5,1,0,0,False,False,True,False
42,31,189,8,3,3,0,1,False,True,False,False
34,32,161,32,3,1,0,0,False,True,False,False
27,5,244,11,3,2,0,0,True,False,False,False
57,24,177,33,5,2,0,0,False,False,False,True
42,33,225,26,3,1,0,0,False,False,True,False
25,10,185,21,3,1,0,0,True,False,False,False
22,6,203,17,3,2,0,0,False,True,False,False
47,21,128,45,5,3,0,1,False,True,False,False
41,9,224,43,4,2,0,0,False,False,True,False
58,20,208,17,4,2,0,0,False,True,False,False
35,5,208,36,2,1,0,0,False,True,False,False
41,0,207,6,3,2,0,0,False,False,False,False
30,33,125,3,3,1,0,0,False,False,False,True
43,13,242,44,2,2,0,0,False,True,False,False
59,26,193,15,4,1,0,0,False,False,False,False
25,8,222,21,3,2,0,0,True,False,False,False
21,5,152,47,3,2,0,0,False,True,False,False
33,30,206,35,5,2,0,1,True,False,False,False
41,16,188,19,2,2,0,0,False,True,False,False
46,20,243,30,4,2,0,0,False,False,True,False
41,26,145,32,4,1,0,0,False,False,False,False
38,27,125,12,5,2,0,0,False,False,False,False
57,15,158,19,4,2,0,0,False,False,True,False
52,34,123,40,4,2,0,0,False,False,False,True
56,34,247,41,3,1,0,0,False,False,False,False
37,18,177,37,3,1,0,0,True,False,False,False
55,20,167,21,5,3,0,1,False,False,False,False
31,32,179,38,1,2,0,0,False,False,False,True
41,22,145,22,4,1,0,0,True,False,False,False
46,5,196,47,3,1,0,0,True,False,False,False
24,31,205,48,2,1,0,0,False,False,True,False
54,21,242,32,2,1,1,0,False,True,False,False
38,2,175,40,1,2,0,1,False,False,True,False
55,34,158,29,5,2,0,0,False,True,False,False
49,15,200,13,4,3,0,1,False,False,True,False
49,24,144,46,3,3,0,0,False,True,False,False
58,16,246,35,4,2,1,1,False,False,False,False
41,12,144,7,3,3,0,1,True,False,False,False
33,27,208,46,4,2,0,0,False,True,False,False
37,10,141,21,4,2,0,1,False,False,False,False
29,9,142,3,2,1,0,1,False,False,False,True
21,23,149,34,3,1,0,0,False,False,True,False
22,23,222,7,3,1,1,0,False,False,False,True
49,32,196,33,5,1,0,0,False,False,False,False
53,16,192,21,4,2,0,1,False,False,False,True
30,34,214,24,4,1,0,0,False,False,False,True
41,5,214,24,4,1,0,0,False,False,False,False
48,15,236,39,3,3,0,0,True,False,False,False
31,27,156,39,4,2,0,0,False,True,False,False
54,31,126,16,3,2,1,0,False,False,True,False
28,25,243,15,3,1,0,0,False,True,False,False
42,10,151,47,4,3,0,0,False,False,True,False
28,24,130,47,2,1,0,0,False,True,False,False
35,30,228,38,3,2,0,0,False,False,False,True
37,20,211,14,3,2,0,0,True,False,False,False
43,2,167,16,3,2,0,0,False,False,False,True
44,11,164,34,5,3,0,0,True,False,False,False
39,24,214,32,5,1,0,0,False,False,False,False
25,16,152,39,3,3,0,0,False,False,True,False
52,18,237,38,3,2,0,0,False,False,True,False
21,1,166,17,4,2,0,0,False,False,False,False
43,16,241,29,3,3,0,1,False,True,False,False
57,29,172,22,2,2,0,0,False,False,False,False
28,9,245,36,4,2,0,0,False,False,False,False
33,34,146,46,4,1,0,0,True,False,False,False
28,32,208,6,2,3,0,0,False,False,False,False
43,0,155,9,4,2,0,1,False,False,True,False
21,17,220,15,3,3,0,0,False,False,False,True
44,3,241,27,2,3,0,0,True,False,False,False
55,26,244,22,4,1,0,0,True,False,False,False
44,24,178,33,2,2,0,1,False,True,False,False
37,27,142,17,3,3,0,0,False,False,False,True
25,21,218,46,4,2,0,0,True,False,False,False
40,24,187,22,5,2,0,0,False,False,False,False
41,16,211,19,3,1,0,0,True,False,False,False
51,11,224,30,5,2,0,0,True,False,False,False
56,15,161,13,2,2,0,1,True,False,False,False
31,15,248,22,2,2,1,0,False,True,False,False
35,16,172,1,1,2,0,0,True,False,False,False
39,30,209,28,2,1,0,0,True,False,False,False
27,14,235,49,3,2,0,0,False,True,False,False
48,12,206,8,5,3,0,0,False,False,False,True
25,26,232,32,2,2,0,0,False,False,True,False
25,20,234,47,3,3,1,0,False,True,False,False
50,1,239,43,4,2,1,0,False,True,False,False
52,7,147,11,3,3,0,0,True,False,False,False
28,6,172,18,4,2,0,0,True,False,False,False
30,9,236,41,3,3,0,0,False,False,True,False
58,3,183,19,2,2,1,0,True,False,False,False
52,34,125,36,4,2,0,0,False,False,False,False
48,2,233,30,1,3,0,0,True,False,False,False
37,17,247,34,3,2,0,0,True,False,False,False
51,23,136,40,3,1,0,1,False,False,False,False
28,31,157,20,3,1,0,1,False,False,True,False
45,33,132,46,4,2,0,0,False,False,False,False
29,1,231,45,3,2,1,1,False,True,False,False
22,1,246,42,3,2,0,1,False,False,False,False
35,9,225,12,3,2,0,0,False,False,False,True
23,22,196,38,3,1,0,0,False,True,False,False
56,14,138,26,5,2,0,0,True,False,False,False
24,11,197,24,5,1,0,0,False,True,False,False
34,16,239,1,3,2,0,0,False,False,True,False
45,17,198,34,1,3,0,0,False,False,True,False
30,13,195,7,3,3,0,0,False,False,False,False
41,16,220,32,2,2,0,1,False,True,False,False
56,14,194,24,3,2,1,1,True,False,False,False
32,11,239,20,2,2,0,0,False,False,True,False
47,15,202,35,4,1,0,0,True,False,False,False
22,31,145,12,1,3,1,0,False,False,False,True
33,22,247,45,5,2,0,0,False,False,True,False
52,33,202,8,2,2,0,0,False,False,False,False
51,33,163,34,4,2,0,1,False,False,False,True
36,15,203,45,5,1,1,0,False,True,False,False
52,33,144,35,2,1,0,0,True,False,False,False
52,6,156,48,5,1,0,0,False,False,True,False
54,32,231,46,3,2,0,1,False,False,False,True
31,3,121,43,5,1,0,1,False,False,False,True
30,6,217,45,5,3,0,0,False,False,True,False
35,17,151,9,2,2,0,0,False,True,False,False
37,3,208,4,4,3,0,0,False,True,False,False
38,10,156,30,2,3,0,0,False,False,False,False
29,19,234,23,2,2,0,0,False,True,False,False
45,10,122,31,1,1,0,1,False,False,False,False
34,14,159,48,2,2,0,0,False,False,False,True
45,16,193,48,3,1,0,1,False,False,True,False
42,33,185,2,3,1,0,1,False,True,False,False
50,11,179,15,4,2,0,0,False,False,False,False
40,27,130,40,3,2,0,0,False,False,False,True
41,34,239,48,5,1,0,1,False,True,False,False
52,7,248,19,1,2,0,0,True,False,False,False
41,26,161,43,1,1,0,1,False,False,False,True
55,21,242,23,4,2,0,1,False,True,False,False
52,23,211,33,4,3,0,0,False,False,False,True
50,1,181,47,4,2,0,0,False,False,True,False
59,30,131,22,3,3,0,0,False,False,True,False
32,21,147,37,3,2,0,0,False,False,True,False
38,0,226,1,1,1,0,0,True,False,False,False
41,13,214,40,3,2,0,1,False,False,True,False
33,24,133,4,3,1,0,0,True,False,False,False
41,2,237,17,3,2,0,0,False,False,True,False
28,4,245,49,3,2,0,1,False,False,False,True
27,0,222,28,4,3,0,0,False,True,False,False
43,18,192,9,4,2,0,0,False,True,False,False
52,32,181,41,3,3,1,0,False,False,True,False
31,29,131,41,3,2,0,0,False,True,False,False
42,11,157,49,2,1,1,0,False,False,True,False
42,9,158,15,2,2,0,0,False,False,True,False
45,33,205,22,4,3,0,0,False,False,False,False
42,15,123,29,4,2,0,0,False,False,False,False
48,28,167,5,4,2,0,1,False,False,False,False
49,14,179,43,2,2,1,0,True,False,False,False
33,10,127,35,5,2,0,0,False,False,False,False
38,33,243,19,2,1,1,0,False,False,True,False
22,29,235,15,4,1,0,1,False,False,False,True
49,34,177,27,3,1,0,0,False,False,False,False
41,8,154,25,2,2,0,0,False,False,False,False
35,17,192,21,3,3,0,0,False,False,False,True
47,18,234,10,2,3,0,0,False,False,True,False
51,3,132,0,3,1,0,1,True,False,False,False
35,5,158,4,5,2,0,0,False,False,False,False
43,32,203,48,3,2,0,0,False,False,False,True
44,31,140,42,3,2,0,0,False,False,True,False
33,15,166,45,4,2,0,1,False,True,False,False
42,10,121,40,3,1,0,0,True,False,False,False
57,21,163,41,3,3,0,0,False,False,False,True
53,22,149,35,5,3,0,1,False,False,False,True
23,25,247,1,2,1,1,1,False,False,False,True
39,30,174,5,3,2,0,0,False,False,False,False
43,28,159,26,4,1,0,0,False,True,False,False
49,4,216,25,1,1,0,0,True,False,False,False
50,24,211,34,4,3,0,1,False,False,True,False
59,33,143,12,3,2,1,1,False,False,True,False
45,11,147,11,2,2,0,0,False,True,False,False
57,21,236,17,3,2,0,0,False,False,False,True
28,8,224,37,5,3,0,0,False,False,False,True
36,19,212,41,4,3,0,0,False,False,False,True
28,28,217,5,2,1,0,0,False,False,False,True
21,28,208,27,2,3,0,0,False,False,False,True
25,26,197,27,3,3,0,0,False,True,False,False
23,16,193,24,3,2,1,0,False,False,False,False
21,4,133,4,4,2,0,1,True,False,False,False
24,12,164,14,5,1,0,1,False,False,False,True
55,14,157,46,4,1,0,0,False,False,False,False
52,14,181,43,3,2,0,0,False,False,True,False
54,17,215,8,2,3,0,0,False,True,False,False
45,1,186,44,1,3,0,0,False,False,False,False
30,22,180,47,3,2,0,1,False,False,False,True
41,12,132,1,3,2,0,1,False,False,False,True
59,3,238,48,4,2,0,0,False,False,False,True
47,24,206,8,3,2,0,1,False,False,False,False
47,10,202,25,1,1,1,0,False,False,False,True
22,11,199,22,3,2,0,0,False,False,False,False
33,12,166,27,5,1,0,1,False,False,False,True
29,8,230,5,4,1,1,0,False,False,True,False
56,5,233,3,1,1,0,0,False,False,True,False
42,9,173,29,4,2,0,0,True,False,False,False
46,22,190,46,3,1,0,0,False,False,False,True
32,14,191,17,3,2,0,0,False,False,False,True
37,22,144,29,3,3,0,1,False,False,False,False
34,33,142,26,3,2,0,0,False,False,False,False
34,15,130,43,3,2,0,0,False,False,False,True
54,31,146,30,4,1,0,0,True,False,False,False
40,4,236,43,3,2,1,0,False,False,False,True
31,16,186,48,2,2,0,1,False,False,False,False
36,21,166,38,3,2,0,0,False,False,False,True
51,17,127,29,4,2,1,0,False,False,False,False
26,27,196,36,4,2,0,0,False,False,False,True
39,12,186,11,3,3,0,0,False,True,False,False
57,0,154,16,2,2,0,0,False,False,False,False
24,18,196,33,1,1,0,0,True,False,False,False
24,33,143,27,3,2,0,0,False,True,False,False
40,3,174,3,1,2,1,0,False,False,False,True
30,2,213,33,3,1,0,0,False,False,False,False
44,9,177,45,4,3,0,0,False,True,False,False
55,27,183,13,3,2,0,0,True,False,False,False
46,33,195,12,4,2,0,1,False,False,False,False
57,18,234,48,4,2,0,0,False,True,False,False
58,2,168,48,2,2,0,0,False,True,False,False
41,22,148,49,3,3,0,0,False,True,False,False
59,16,237,2,2,1,0,1,False,False,True,False
41,6,201,20,4,2,0,0,False,False,False,True
30,25,126,15,2,1,0,0,False,False,False,False
58,17,196,37,3,3,0,1,False,False,False,False
24,5,241,25,3,2,0,1,False,False,False,False
40,30,188,5,1,3,0,1,False,True,False,False
37,28,209,17,2,3,0,0,False,False,False,True
27,8,121,40,3,2,0,0,True,False,False,False
24,34,156,49,3,1,0,0,False,False,False,False
49,16,208,5,4,2,0,1,False,False,False,True
34,11,246,40,2,1,0,0,False,False,False,True
23,23,222,49,3,3,0,1,False,False,True,False
44,9,149,24,3,1,0,1,False,False,False,False
57,29,160,47,3,2,0,0,False,True,False,False
36,28,123,23,3,1,0,0,False,False,False,True
24,9,202,29,3,1,0,1,False,False,False,True
44,27,230,22,4,1,1,0,True,False,False,False
54,17,143,44,3,2,0,1,False,False,True,False
50,16,169,42,1,1,1,0,False,False,False,True
38,10,156,7,3,2,0,0,False,False,False,True
39,0,144,48,3,2,0,0,False,True,False,False
51,16,212,8,3,3,0,0,False,True,False,False
39,8,244,5,1,3,0,0,True,False,False,False
39,27,150,32,2,2,0,0,True,False,False,False
42,32,211,32,3,2,0,0,True,False,False,False
44,2,157,44,2,2,0,0,False,True,False,False
32,7,246,6,3,2,0,0,False,True,False,False
50,5,177,41,4,2,0,0,False,False,True,False
58,5,233,17,4,2,0,1,False,False,False,False
51,28,169,5,3,2,0,0,False,False,False,False
56,11,211,44,4,1,0,0,False,False,True,False
39,8,197,36,3,2,0,0,False,False,False,False
56,18,248,20,5,2,0,0,False,True,False,False
50,16,162,25,3,3,0,0,False,False,False,False
53,31,237,14,3,1,0,0,False,True,False,False
38,34,178,43,2,2,0,0,False,False,True,False
48,13,180,29,3,3,0,0,True,False,False,False
31,15,160,10,1,1,0,1,False,False,True,False
53,20,137,7,3,3,0,0,False,False,False,False
37,11,198,4,3,3,0,0,False,True,False,False
26,23,149,7,5,2,0,0,False,False,False,False
24,33,221,4,5,2,0,0,False,False,False,False
40,7,130,9,4,3,0,0,True,False,False,False
47,20,243,14,3,2,0,1,False,False,False,False
35,7,185,37,4,1,1,0,True,False,False,False
26,27,218,49,4,3,0,0,False,True,False,False
34,15,143,2,5,1,0,0,False,True,False,False
31,9,196,40,3,1,0,0,True,False,False,False
59,14,247,9,2,3,0,0,False,False,True,False
29,3,213,6,1,1,0,0,False,True,False,False
46,25,206,23,5,2,0,0,False,False,True,False
36,14,243,25,1,2,0,0,False,True,False,False
25,31,165,33,3,2,0,0,False,True,False,False
30,3,212,7,3,1,0,1,False,False,False,True
23,8,134,38,1,2,0,0,False,False,False,False
33,34,177,4,5,2,0,0,False,False,False,False
50,27,191,35,3,1,0,0,False,False,True,False
26,8,217,42,1,2,0,0,False,False,False,False
37,1,192,25,5,2,0,0,False,False,True,False
39,2,200,9,3,3,0,1,False,True,False,False
55,4,184,32,4,2,0,0,False,False,False,True
46,9,124,35,3,2,0,0,False,False,False,True
25,27,147,30,4,2,0,0,False,True,False,False
49,14,157,37,2,3,0,0,True,False,False,False
57,13,200,49,3,2,0,0,True,False,False,False
40,22,206,24,3,2,0,0,False,False,False,False
41,12,156,44,5,2,0,0,False,False,True,False
30,15,144,12,1,2,0,0,False,False,False,True
25,29,202,0,3,1,0,0,False,False,False,False
56,7,146,35,4,2,0,0,False,True,False,False
26,16,196,35,3,2,0,0,False,False,False,True
46,29,209,49,3,2,0,0,False,False,True,False
24,16,146,23,4,1,0,0,False,False,True,False
59,34,241,26,1,2,0,0,True,False,False,False
59,0,178,17,1,2,0,0,False,False,False,False
55,23,191,49,5,1,0,0,False,True,False,False
21,24,210,46,3,1,0,1,False,False,False,True
44,1,187,49,3,2,0,0,False,False,True,False
56,24,225,14,4,2,0,0,False,False,False,True
26,13,123,16,2,2,0,0,False,True,False,False
51,32,182,28,4,2,1,0,False,False,False,True
40,16,206,4,3,2,0,0,False,False,False,False
44,30,230,10,4,2,0,0,True,False,False,False
45,9,141,15,3,2,0,0,False,False,False,True
56,5,210,33,2,1,0,0,True,False,False,False
41,24,235,16,4,2,0,0,False,True,False,False
50,29,160,32,3,1,0,1,True,False,False,False
44,33,200,49,3,2,0,0,False,False,False,True
50,17,242,48,4,2,0,0,False,False,False,True
42,23,176,30,3,2,0,1,False,False,True,False
48,26,246,17,3,1,1,0,False,False,False,True
27,26,214,24,2,1,0,1,True,False,False,False
55,20,174,4,4,1,0,0,False,False,True,False
48,18,125,29,2,2,0,0,False,False,False,True
34,22,128,44,5,2,0,1,False,False,False,True
30,14,151,22,2,1,0,1,False,True,False,False
36,1,247,37,4,2,0,1,False,False,True,False
36,34,135,44,3,2,0,0,False,True,False,False
51,19,160,17,2,2,1,0,False,True,False,False
45,27,244,31,3,2,0,0,False,True,False,False
33,14,136,29,2,2,0,0,False,False,False,False
26,15,229,28,2,3,1,0,False,True,False,False
29,32,145,35,2,1,0,0,True,False,False,False
56,11,248,8,4,1,1,0,False,False,False,True
40,19,120,22,2,2,0,1,False,False,False,False
38,28,154,2,5,2,0,0,False,True,False,False
41,2,128,21,1,3,1,0,False,False,False,True
24,4,206,39,4,1,0,0,False,False,True,False
53,1,157,44,4,1,0,1,False,False,True,False
47,22,123,30,5,2,0,1,False,False,False,True
27,25,171,21,2,1,0,0,True,False,False,False
26,25,124,10,4,2,0,0,False,False,False,True
35,6,225,41,2,3,1,1,False,False,False,True
38,9,167,42,3,1,1,0,False,False,False,False
52,4,206,2,4,2,0,0,False,False,True,False
31,11,157,13,3,2,0,1,False,False,True,False
40,31,171,45,3,2,0,0,False,True,False,False
44,30,206,18,2,1,0,0,False,False,False,True
35,21,165,30,1,1,0,0,False,False,False,True
27,16,212,35,2,1,0,0,True,False,False,False
41,19,169,31,4,3,0,1,False,False,True,False
46,19,185,25,1,2,0,0,True,False,False,False
34,7,157,0,4,2,0,0,False,False,False,False
57,33,224,1,4,1,1,0,False,True,False,False
41,22,135,5,3,1,0,0,True,False,False,False
38,27,198,44,4,2,0,1,False,False,True,False
25,12,132,13,4,2,0,0,False,False,False,False
23,28,233,27,3,2,0,0,False,False,False,True
43,7,221,32,3,2,0,0,False,False,False,False
46,10,206,24,5,2,0,0,True,False,False,False
57,17,207,39,5,1,0,0,False,False,True,False
44,24,148,17,4,2,1,0,True,False,False,False
39,21,226,45,2,1,0,0,False,False,False,True
45,34,184,33,3,2,0,0,False,False,False,True
41,28,219,11,3,2,1,0,False,False,True,False
32,20,234,26,4,1,0,0,False,True,False,False
53,6,206,23,4,2,0,0,False,False,False,False
24,11,193,32,3,3,0,0,False,False,False,False
27,23,132,14,4,1,0,0,False,False,False,True
42,31,213,42,1,2,0,0,True,False,False,False
53,26,197,31,4,2,1,0,True,False,False,False
37,31,243,49,2,1,0,0,False,True,False,False
44,31,244,16,4,2,0,0,True,False,False,False
54,31,157,34,2,2,0,0,False,False,False,False
48,25,132,46,2,2,0,0,True,False,False,False
59,10,173,44,1,3,0,0,False,True,False,False
42,17,225,34,5,1,0,0,False,False,False,False
37,4,163,12,3,2,0,0,True,False,False,False
54,15,143,8,3,2,0,0,False,False,False,False
26,10,243,9,4,1,0,1,False,False,False,True
26,34,148,0,3,3,0,0,False,False,False,True
54,10,211,33,3,2,0,0,False,False,False,True
21,22,124,45,3,2,0,0,True,False,False,False
30,33,244,36,1,2,0,0,False,True,False,False
41,16,190,24,3,2,0,0,False,False,False,False
25,9,218,21,2,1,0,1,False,False,True,False
22,17,131,9,4,1,1,0,False,False,False,True
42,7,171,25,2,1,0,0,False,False,False,True
22,25,165,18,3,2,0,0,False,False,True,False
30,2,223,39,3,1,0,0,False,False,True,False
54,23,163,44,2,2,1,1,True,False,False,False
36,2,128,40,5,1,0,0,False,False,False,False
59,1,219,49,5,1,0,1,False,False,False,True
42,34,222,3,1,2,0,0,False,True,False,False
32,16,229,39,4,2,0,0,True,False,False,False
44,8,235,4,3,2,0,0,True,False,False,False
58,21,141,28,4,1,0,0,False,True,False,False
30,30,207,37,2,1,0,1,False,True,False,False
55,33,152,4,2,3,0,0,False,True,False,False
52,23,134,0,4,1,0,1,False,False,True,False
27,8,146,27,4,2,0,0,False,False,False,True
41,1,231,18,3,2,1,0,False,False,True,False
40,20,201,35,4,1,0,0,False,False,False,True
46,33,167,0,4,2,0,0,False,False,True,False
24,26,127,28,2,3,0,0,False,False,False,False
42,6,237,35,3,3,0,0,False,False,False,True
35,21,203,31,2,2,1,1,True,False,False,False
41,3,121,13,4,2,0,1,False,False,False,True
35,13,237,31,5,2,0,1,False,False,False,True
42,33,140,45,3,2,0,0,False,False,False,True
48,22,242,8,4,2,0,0,False,False,False,False
34,24,215,18,4,3,0,0,False,False,True,False
47,0,132,10,2,1,0,1,True,False,False,False
48,14,120,47,3,2,0,0,False,False,True,False
46,31,236,3,3,2,0,0,False,False,True,False
22,13,183,40,3,2,1,1,False,True,False,False
45,20,180,24,4,1,0,0,False,False,False,False
23,6,227,16,3,1,0,0,False,True,False,False
28,20,131,46,3,2,0,0,False,False,False,False
53,11,209,7,4,2,0,1,False,False,True,False
55,14,202,44,1,2,0,1,False,False,True,False
26,14,247,0,3,2,0,0,False,False,False,False
59,16,152,1,2,2,0,0,False,False,True,False
43,33,247,9,3,2,0,0,False,False,True,False
45,34,219,26,4,1,0,0,True,False,False,False
39,13,225,26,2,1,0,0,False,True,False,False
25,4,191,12,4,3,0,0,False,True,False,False
31,29,193,10,3,2,0,0,False,True,False,False
