Employee_ID,Age,Department,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Job_Satisfaction_Level,Promotion_in_Last_2_Years,Attrition
E3805,28,Operations,6,159,41,3,Medium,No,Yes
E3806,40,HR,4,138,9,3,High,No,No
E3807,53,Sales,28,201,5,3,Medium,No,Yes
E3808,46,Finance,15,244,9,3,Medium,No,No
E3809,59,Operations,5,123,41,1,High,No,No
E3810,41,Tech,13,247,20,4,Low,Yes,Yes
E3811,29,Sales,1,226,43,4,Medium,No,No
E3812,44,Operations,24,212,3,4,Low,No,No
E3813,57,Operations,30,150,12,3,High,No,No
E3814,37,Tech,12,177,9,1,Medium,Yes,No
E3815,44,Tech,17,147,15,3,Medium,No,No
E3816,41,Tech,16,209,18,2,Medium,No,No
E3817,59,Sales,27,168,5,3,Medium,No,Yes
E3818,59,Tech,11,230,25,1,Medium,No,Yes
E3819,33,Finance,34,121,8,3,High,No,No
E3820,31,Operations,21,125,45,1,Medium,No,No
E3821,39,Tech,0,148,9,1,High,No,No
E3822,31,Operations,20,126,39,5,Medium,No,Yes
E3823,33,HR,0,153,2,5,Medium,No,No
E3824,21,HR,3,231,48,3,Low,No,No
E3825,39,Tech,31,176,18,2,Low,No,No
E3826,32,Operations,0,146,34,5,High,No,No
E3827,28,HR,12,158,45,5,Medium,No,No
E3828,28,Tech,16,238,5,4,Medium,No,No
E3829,32,Operations,11,219,28,3,Medium,No,No
E3830,53,Tech,6,128,18,1,Low,Yes,No
E3831,46,Operations,2,121,49,1,Medium,No,No
E3832,59,HR,25,211,43,4,Medium,No,No
E3833,48,Tech,30,178,14,4,High,No,Yes
E3834,25,HR,25,190,37,3,Medium,Yes,Yes
E3835,28,Tech,2,189,20,3,High,No,Yes
E3836,45,Sales,27,144,43,3,Medium,No,No
E3837,47,HR,16,189,38,4,Low,No,No
E3838,43,HR,29,182,22,4,High,No,No
E3839,50,Finance,1,168,19,3,Low,No,No
E3840,43,HR,7,242,41,2,Medium,No,Yes
E3841,40,Operations,13,243,49,3,Low,No,No
E3842,38,Tech,34,159,1,4,Medium,Yes,No
E3843,38,Sales,10,204,44,4,Medium,No,No
E3844,22,Operations,14,206,31,2,Medium,No,No
E3845,24,Operations,1,199,46,2,High,No,Yes
E3846,50,Operations,31,123,27,4,Medium,No,Yes
E3847,53,Operations,12,153,3,3,Medium,No,No
E3848,56,Sales,16,124,6,3,Medium,No,Yes
E3849,38,Finance,14,222,2,3,High,No,No
E3850,57,HR,32,153,24,4,Low,No,Yes
E3851,39,Operations,15,125,47,4,Low,No,Yes
E3852,48,HR,12,148,8,3,Low,No,No
E3853,40,HR,21,172,22,3,Medium,No,No
E3854,53,Operations,22,120,22,2,Medium,No,No
E3855,32,Finance,9,178,48,4,Medium,No,No
E3856,35,HR,16,126,25,4,Medium,No,No
E3857,59,Tech,29,197,39,3,Medium,No,No
E3858,22,HR,12,170,17,2,Medium,No,Yes
E3859,49,Operations,29,146,23,1,Medium,No,No
E3860,30,Sales,29,182,26,3,Low,No,No
E3861,22,HR,6,180,44,1,Medium,No,Yes
E3862,31,Finance,9,180,1,4,Medium,No,Yes
E3863,33,Tech,34,245,0,4,High,No,No
E3864,30,Tech,1,164,47,3,Medium,Yes,No
E3865,34,Sales,29,248,15,4,Low,No,No
E3866,38,Sales,18,214,42,3,Low,No,No
E3867,29,HR,2,210,23,5,Medium,No,No
E3868,59,Operations,24,163,35,1,Medium,No,No
E3869,48,Finance,33,181,10,2,Low,No,Yes
E3870,23,Tech,21,180,25,3,Low,No,No
E3871,40,Sales,13,198,5,3,Low,No,No
E3872,26,Finance,1,208,25,1,Medium,No,No
E3873,47,Operations,31,231,28,3,Medium,No,No
E3874,22,Tech,2,230,42,3,Medium,No,Yes
E3875,49,Tech,7,169,0,4,High,No,No
E3876,58,Operations,25,160,8,3,Low,No,No
E3877,23,Tech,31,152,26,3,Low,No,No
E3878,36,Operations,10,131,6,5,Medium,No,No
E3879,50,Tech,0,121,2,4,Medium,No,No
E3880,22,HR,14,226,8,3,Medium,No,No
E3881,37,Operations,3,153,1,3,Medium,No,No
E3882,32,Finance,3,204,9,3,Low,No,No
E3883,55,HR,27,204,16,2,Medium,No,No
E3884,21,Finance,9,169,30,1,Medium,No,No
E3885,35,Tech,10,225,0,3,Low,No,No
E3886,46,Finance,22,165,17,4,Low,No,No
E3887,57,HR,2,237,5,3,Medium,No,No
E3888,41,Operations,16,124,37,2,Low,No,No
E3889,51,Sales,21,185,40,2,Medium,No,No
E3890,45,Finance,26,189,41,4,Medium,No,No
E3891,43,Sales,15,227,46,3,Low,Yes,Yes
E3892,44,Finance,15,121,3,4,High,No,Yes
E3893,58,Finance,2,148,39,3,Medium,No,No
E3894,48,Operations,32,180,3,5,Low,No,No
E3895,41,Tech,1,219,34,3,Medium,No,No
E3896,38,HR,26,247,3,3,Medium,Yes,No
E3897,56,HR,14,216,0,5,Low,No,No
E3898,55,HR,6,216,40,5,Low,No,No
E3899,29,Tech,8,133,42,4,Medium,No,No
E3900,58,Sales,5,162,30,5,Medium,No,Yes
E3901,50,HR,11,189,18,3,Medium,No,No
E3902,54,Sales,29,174,20,3,Low,No,Yes
E3903,52,Tech,19,150,29,3,High,No,No
E3904,23,Tech,19,195,6,3,Medium,No,No
E3905,23,Operations,26,171,4,3,Medium,No,No
E3906,48,HR,19,247,1,3,Medium,No,No
E3907,35,Operations,6,126,2,4,Medium,No,Yes
E3908,43,HR,29,219,14,3,High,No,No
E3909,31,Tech,7,180,38,3,Low,No,Yes
E3910,52,Tech,1,223,36,1,Medium,No,No
E3911,56,Finance,13,126,9,5,Medium,No,No
E3912,53,Finance,9,202,8,4,High,No,No
E3913,44,Tech,17,214,22,3,Medium,No,Yes
E3914,59,Tech,17,146,13,4,Medium,No,No
E3915,54,Sales,15,243,44,4,High,No,No
E3916,48,Sales,4,206,32,5,High,No,No
E3917,57,Operations,30,189,15,3,Low,No,No
E3918,27,Finance,19,233,19,3,Low,No,No
E3919,24,Finance,22,195,7,1,Medium,No,No
E3920,57,Tech,31,233,48,5,High,No,No
E3921,21,Tech,16,122,37,5,Medium,No,No
E3922,21,Operations,12,218,33,4,Low,No,No
E3923,40,Finance,12,243,30,3,Medium,No,Yes
E3924,39,Sales,16,164,44,3,Low,No,No
E3925,49,HR,14,245,7,3,Medium,No,No
E3926,30,Operations,25,187,24,3,Medium,No,No
E3927,38,HR,27,150,40,3,Medium,No,No
E3928,48,Sales,29,225,12,1,High,No,No
E3929,55,Sales,34,157,17,5,Medium,No,No
E3930,51,HR,21,127,49,3,Low,No,Yes
E3931,47,Operations,9,147,40,5,Medium,No,No
E3932,31,HR,10,134,33,4,Medium,No,No
E3933,58,Operations,32,127,35,3,Medium,No,Yes
E3934,25,Operations,5,173,49,2,Medium,Yes,No
E3935,28,Tech,6,148,16,5,Medium,No,No
E3936,54,Finance,11,234,11,4,High,Yes,No
E3937,32,Finance,6,153,15,2,Medium,No,No
E3938,58,Sales,1,126,12,1,High,No,No
E3939,21,Tech,0,159,10,4,Low,No,No
E3940,51,Finance,22,193,13,3,Medium,No,No
E3941,24,Operations,24,181,41,2,Low,No,No
E3942,25,Operations,17,205,27,4,Low,No,No
E3943,50,HR,6,235,23,4,Medium,No,No
E3944,44,HR,2,184,16,3,Low,No,No
E3945,23,Operations,28,160,8,5,Low,No,No
E3946,31,Operations,9,242,45,4,Low,No,No
E3947,24,HR,4,235,29,4,Medium,No,Yes
E3948,46,Finance,33,185,36,2,Low,No,Yes
E3949,47,Sales,7,235,2,3,Medium,No,No
E3950,47,HR,13,220,7,2,Medium,No,No
E3951,26,Finance,5,169,17,3,Medium,No,No
E3952,35,Finance,0,190,29,5,Low,No,Yes
E3953,50,Finance,32,199,2,5,Medium,No,No
E3954,57,Tech,10,198,33,4,Medium,No,No
E3955,57,Tech,23,139,42,3,Medium,No,Yes
E3956,57,Finance,9,242,27,4,Medium,No,Yes
E3957,55,Operations,22,156,36,3,Low,No,No
E3958,43,Tech,15,122,24,1,Medium,No,No
E3959,26,HR,15,212,29,3,Low,No,No
E3960,24,Tech,30,220,6,3,Medium,No,No
E3961,38,Operations,5,151,45,3,Low,No,Yes
E3962,29,Sales,29,167,28,2,High,No,No
E3963,49,Tech,0,165,1,3,Medium,No,No
E3964,33,Finance,24,233,25,3,High,No,No
E3965,37,Finance,20,214,40,2,High,No,No
E3966,52,Finance,34,166,41,4,High,No,No
E3967,42,Sales,4,159,48,3,Low,No,Yes
E3968,24,Operations,11,235,6,3,Medium,No,Yes
E3969,25,HR,4,210,17,4,Medium,No,No
E3970,57,Operations,8,177,5,3,Medium,No,No
E3971,33,Sales,8,129,40,3,Medium,No,No
E3972,54,Finance,34,180,39,4,Low,No,No
E3973,42,Operations,0,230,26,3,Medium,No,No
E3974,43,HR,9,240,40,4,High,No,Yes
E3975,23,Finance,34,180,23,3,Medium,No,No
E3976,54,HR,16,125,32,2,Medium,No,No
E3977,52,Tech,12,194,30,3,High,No,No
E3978,41,HR,5,234,33,3,Medium,No,No
E3979,41,Finance,31,150,21,2,High,No,Yes
E3980,31,Tech,10,242,23,1,High,No,No
E3981,59,Finance,16,186,35,2,Medium,No,Yes
E3982,24,Finance,4,132,27,4,Medium,No,No
E3983,21,Tech,5,178,19,4,Medium,No,Yes
E3984,48,HR,9,173,17,4,Medium,No,No
E3985,44,Sales,32,223,41,3,Low,No,No
E3986,55,Sales,29,140,31,4,Medium,No,No
E3987,33,Sales,20,162,32,2,Low,No,Yes
E3988,54,Sales,16,130,9,3,Medium,No,No
E3989,31,Operations,26,228,8,4,Medium,No,Yes
E3990,56,Sales,2,186,24,1,Low,No,No
E3991,37,Tech,28,214,12,5,High,No,Yes
E3992,55,Sales,1,225,46,4,Medium,No,No
E3993,38,Finance,28,170,49,4,Medium,Yes,No
E3994,42,Sales,33,165,44,4,Low,Yes,Yes
E3995,44,HR,0,162,4,4,Medium,No,No
E3996,39,Tech,25,146,30,5,Low,No,No
E3997,57,Tech,0,204,30,4,Low,No,No
E3998,59,Operations,3,213,33,3,Low,No,Yes
E3999,41,Finance,13,246,25,3,Low,No,Yes
E4000,28,Tech,17,129,6,3,Medium,No,No
E4001,48,HR,33,179,40,5,Medium,No,No
E4002,25,Sales,0,146,45,5,Medium,No,No
E4003,37,Tech,21,242,48,3,Medium,No,No
E4004,57,HR,15,181,19,4,High,No,No
E4005,56,Sales,21,165,42,5,Low,No,No
E4006,39,Operations,15,245,21,2,Medium,No,No
E4007,47,Tech,27,182,4,3,High,No,No
E4008,54,Tech,27,123,11,3,Low,No,No
E4009,31,HR,21,135,20,4,Medium,No,No
E4010,32,Finance,5,193,8,3,Medium,No,No
E4011,41,Operations,24,231,28,4,Low,No,No
E4012,31,Finance,1,220,26,3,Low,No,No
E4013,59,Tech,6,164,16,2,Medium,No,Yes
E4014,48,Finance,16,136,39,2,Medium,Yes,Yes
E4015,25,Sales,34,124,23,2,Medium,No,Yes
E4016,37,Operations,19,163,26,1,Medium,Yes,Yes
E4017,40,Finance,1,140,7,3,Medium,No,No
E4018,32,Sales,6,187,43,4,Medium,No,No
E4019,26,HR,31,151,28,2,Medium,No,No
E4020,37,Finance,18,143,18,3,Medium,No,No
E4021,39,Operations,11,186,9,3,Medium,No,No
E4022,46,Sales,8,222,23,2,Medium,Yes,No
E4023,52,Finance,26,173,33,3,Low,Yes,Yes
E4024,26,HR,13,244,39,4,Low,No,Yes
E4025,56,Finance,1,236,30,1,Medium,No,Yes
E4026,58,Sales,20,184,45,2,High,No,Yes
E4027,31,Finance,3,233,3,5,High,No,No
E4028,53,Operations,20,195,40,4,Medium,No,No
E4029,44,Tech,21,136,44,3,Medium,No,No
E4030,43,Sales,1,227,30,3,Low,No,No
E4031,35,Sales,16,147,8,4,Medium,No,No
E4032,47,Sales,18,163,25,4,Medium,No,No
E4033,31,Sales,23,213,12,3,Medium,No,No
E4034,37,Finance,19,141,47,3,High,Yes,No
E4035,34,Operations,11,157,25,3,Low,No,No
E4036,47,HR,24,133,0,1,Medium,No,No
E4037,38,Operations,22,230,39,5,Medium,No,No
E4038,48,Sales,33,241,8,3,Low,Yes,Yes
E4039,24,Finance,31,173,30,3,Medium,No,Yes
E4040,27,Finance,23,246,23,5,Medium,No,No
E4041,55,Sales,24,138,44,2,Medium,Yes,No
E4042,29,Finance,2,161,48,1,Low,No,No
E4043,28,Sales,24,160,21,4,Medium,No,No
E4044,37,Operations,27,169,8,3,High,No,No
E4045,37,Tech,11,195,38,4,Medium,No,No
E4046,53,Finance,25,218,22,1,Medium,No,No
E4047,52,Sales,7,169,19,3,Medium,No,No
E4048,28,Sales,4,161,41,2,Low,No,No
E4049,39,Finance,10,135,20,4,High,No,No
E4050,58,HR,34,204,26,2,Low,No,No
E4051,23,Sales,26,171,4,3,High,No,No
E4052,25,Finance,18,155,16,4,Low,No,No
E4053,33,Sales,31,226,33,5,Low,Yes,No
E4054,51,HR,27,200,8,4,Medium,No,No
E4055,36,Tech,17,234,33,3,Medium,Yes,No
E4056,52,HR,9,161,9,3,Medium,Yes,No
E4057,42,Operations,31,187,43,4,High,No,No
E4058,49,Finance,17,243,1,4,Medium,No,No
E4059,42,HR,11,149,46,4,Low,Yes,No
E4060,23,Tech,7,152,24,5,Medium,No,No
E4061,30,Sales,32,222,2,4,Medium,Yes,No
E4062,41,Finance,13,172,33,2,Medium,No,Yes
E4063,36,HR,1,225,6,4,Low,No,No
E4064,32,Tech,8,196,27,4,Medium,No,No
E4065,22,HR,4,213,8,4,Medium,No,No
E4066,44,Operations,33,179,10,5,Medium,No,No
E4067,55,Finance,18,230,28,3,Medium,No,Yes
E4068,50,Sales,6,174,15,4,Low,No,No
E4069,50,Tech,16,210,38,1,High,No,No
E4070,55,HR,25,161,28,3,Low,No,No
E4071,39,Finance,26,188,12,3,Medium,No,Yes
E4072,28,HR,27,143,34,5,Medium,No,No
E4073,46,Finance,19,237,10,5,Medium,No,No
E4074,27,Operations,5,174,34,4,Low,No,No
E4075,50,HR,7,134,46,1,High,No,No
E4076,27,Operations,31,124,7,3,Medium,Yes,No
E4077,23,Tech,18,220,6,4,Low,No,No
E4078,21,Operations,31,149,4,1,Medium,Yes,No
E4079,56,Finance,18,172,5,2,Medium,No,No
E4080,45,Tech,23,192,34,4,Medium,No,No
E4081,57,HR,23,149,29,2,High,No,No
E4082,21,HR,16,223,10,1,Medium,No,No
E4083,35,Finance,17,224,37,3,Medium,Yes,No
E4084,57,Sales,11,227,26,5,Medium,No,Yes
E4085,33,Sales,22,203,20,4,Medium,Yes,No
E4086,28,HR,17,211,13,5,Medium,Yes,No
E4087,25,Finance,15,190,48,4,Medium,Yes,No
E4088,29,Sales,15,187,34,3,High,No,No
E4089,21,Operations,22,174,28,5,Medium,No,No
E4090,56,HR,21,218,23,3,Medium,Yes,No
E4091,55,Operations,32,216,35,3,Medium,No,Yes
E4092,22,Finance,23,190,40,3,Medium,No,Yes
E4093,43,Operations,19,192,44,4,Medium,No,Yes
E4094,29,Sales,32,196,31,5,High,No,No
E4095,54,Sales,30,227,5,3,Low,No,No
E4096,34,Tech,7,209,9,3,Medium,No,Yes
E4097,24,HR,9,218,19,4,Medium,No,No
E4098,50,Finance,0,122,19,1,Medium,No,No
E4099,51,HR,20,238,25,4,Medium,No,Yes
E4100,58,Operations,24,230,20,3,Low,No,No
E4101,31,Finance,31,141,44,3,Medium,No,No
E4102,55,Finance,9,235,22,3,High,No,No
E4103,28,Sales,8,232,45,3,Medium,No,No
E4104,23,Operations,19,143,11,4,Medium,No,Yes
E4105,34,Sales,19,146,12,5,High,Yes,No
E4106,33,Sales,6,155,9,3,Medium,No,No
E4107,52,Tech,10,226,6,4,Medium,No,Yes
E4108,54,Sales,20,175,36,4,Medium,No,No
E4109,39,HR,18,129,11,3,Medium,No,No
E4110,58,Finance,14,173,24,3,Low,No,No
E4111,36,Sales,5,200,1,4,High,No,No
E4112,22,HR,9,227,39,1,Low,No,Yes
E4113,37,Operations,15,200,25,3,Medium,No,No
E4114,54,Finance,10,246,39,5,Medium,No,Yes
E4115,36,Operations,34,217,4,3,High,No,No
E4116,58,HR,7,180,7,3,Low,No,No
E4117,22,Operations,27,155,41,3,Medium,No,No
E4118,22,Operations,2,221,44,2,Medium,No,No
E4119,46,Operations,1,165,8,3,Medium,Yes,No
E4120,33,Sales,13,214,38,2,High,No,No
E4121,51,Sales,28,190,19,2,Low,No,No
E4122,54,Sales,2,163,10,3,Medium,No,No
E4123,59,Finance,0,183,39,3,Low,No,Yes
E4124,23,HR,14,132,21,2,Medium,No,No
E4125,28,Sales,19,132,15,1,Low,No,Yes
E4126,43,Operations,21,144,41,1,High,Yes,No
E4127,34,Operations,33,124,37,3,Low,No,No
E4128,47,Operations,32,247,41,2,Medium,No,No
E4129,49,Operations,8,158,9,3,Low,No,No
E4130,59,Tech,2,227,24,3,Medium,No,No
E4131,59,Finance,1,144,18,3,Medium,No,No
E4132,21,HR,3,193,3,4,Low,No,No
E4133,37,HR,15,158,18,3,Low,No,Yes
E4134,50,Sales,32,135,2,1,Low,No,No
E4135,33,Tech,8,151,16,3,Low,No,No
E4136,41,HR,17,182,13,5,Low,No,No
E4137,39,Finance,15,212,9,5,Medium,No,Yes
E4138,39,Operations,7,164,5,3,Medium,No,No
E4139,45,Sales,22,172,30,2,Medium,No,No
E4140,42,Finance,2,169,30,3,Low,No,No
E4141,51,HR,14,145,47,3,Low,No,No
E4142,37,Tech,32,209,8,3,Medium,No,No
E4143,43,Sales,17,158,11,3,Medium,Yes,No
E4144,52,HR,22,172,43,2,Low,No,Yes
E4145,30,Sales,2,141,45,2,Medium,No,No
E4146,30,HR,29,171,25,3,Low,No,No
E4147,56,Operations,16,194,1,5,Low,No,Yes
E4148,28,Tech,31,192,41,2,Medium,No,No
E4149,40,Operations,6,148,3,4,Low,No,Yes
E4150,52,HR,13,241,31,3,High,No,No
E4151,34,Finance,14,205,27,3,High,No,No
E4152,48,Operations,11,165,5,4,Medium,No,No
E4153,44,Finance,7,123,29,3,Medium,No,No
E4154,35,HR,15,121,27,3,Low,No,No
E4155,42,Tech,33,165,12,3,Medium,No,No
E4156,50,Finance,23,198,45,1,Medium,No,No
E4157,24,HR,28,178,35,3,High,No,No
E4158,33,Finance,15,191,9,3,Low,No,Yes
E4159,43,Operations,4,139,9,1,Medium,No,No
E4160,28,HR,4,172,4,3,Medium,No,No
E4161,38,Operations,29,226,28,1,High,No,No
E4162,32,Sales,4,174,35,2,Medium,Yes,Yes
E4163,51,HR,12,240,11,4,Medium,No,Yes
E4164,34,Finance,34,134,21,1,High,No,Yes
E4165,54,Sales,24,120,45,3,Low,No,No
E4166,38,Operations,13,214,38,5,Low,No,No
E4167,54,Operations,25,137,1,2,Medium,No,No
E4168,31,Finance,17,224,13,3,Medium,No,No
E4169,32,Sales,19,184,9,3,Low,No,No
E4170,35,Tech,33,196,47,3,Low,No,No
E4171,51,Finance,6,235,2,3,Low,No,No
E4172,49,Operations,9,188,7,3,Medium,No,No
E4173,46,HR,14,194,16,2,Medium,No,No
E4174,38,Sales,16,170,3,1,High,No,No
E4175,52,Tech,10,134,20,4,Medium,No,Yes
E4176,42,HR,33,188,29,2,Medium,No,No
E4177,58,Sales,26,134,18,4,Medium,No,Yes
E4178,37,Finance,20,149,14,4,Medium,No,Yes
E4179,43,Finance,30,197,19,1,Medium,No,Yes
E4180,44,Sales,3,154,41,2,Low,No,No
E4181,28,Tech,16,188,29,3,High,No,No
E4182,26,Sales,19,165,9,3,High,No,No
E4183,25,HR,24,245,22,4,Medium,No,Yes
E4184,49,HR,22,204,23,1,High,Yes,No
E4185,48,Finance,14,167,11,2,Medium,No,No
E4186,31,Sales,32,186,8,3,Medium,No,No
E4187,21,Finance,18,208,14,2,Medium,No,Yes
E4188,39,Tech,14,171,28,3,Medium,No,No
E4189,29,HR,4,141,17,3,Medium,No,No
E4190,47,Operations,15,218,19,3,Medium,No,No
E4191,54,Operations,31,207,0,3,Medium,No,No
E4192,24,Sales,21,237,2,3,Low,No,No
E4193,56,Sales,31,158,7,3,Low,No,No
E4194,38,Operations,12,137,38,3,High,No,No
E4195,35,Sales,25,224,30,3,Medium,No,No
E4196,33,HR,16,199,46,3,Low,Yes,No
E4197,39,Tech,4,236,7,2,Medium,No,No
E4198,26,Tech,32,120,14,1,Low,No,Yes
E4199,32,Finance,26,236,21,2,Low,No,No
E4200,57,HR,4,247,31,1,High,No,Yes
E4201,37,Sales,6,145,4,3,High,No,No
E4202,43,Sales,17,131,43,2,Low,Yes,No
E4203,46,Finance,30,157,43,3,High,No,No
E4204,49,Finance,5,204,8,3,High,No,No
E4205,53,Sales,1,172,40,3,Medium,Yes,No
E4206,47,Sales,12,132,14,4,Medium,No,No
E4207,45,HR,10,247,46,3,Low,No,Yes
E4208,30,Finance,25,195,43,1,Low,No,No
E4209,43,HR,20,132,36,1,Medium,No,Yes
E4210,41,Sales,1,167,32,2,High,No,No
E4211,41,Operations,19,190,21,3,Medium,No,No
E4212,33,Operations,16,211,10,1,Low,No,No
E4213,57,Sales,15,205,49,3,Low,Yes,No
E4214,53,Finance,4,202,5,4,Medium,No,No
E4215,44,Operations,13,167,16,1,Medium,No,Yes
E4216,31,Finance,23,148,45,5,Low,No,No
E4217,37,Operations,3,138,43,4,Medium,No,No
E4218,24,Finance,23,218,4,4,Medium,No,No
E4219,45,Operations,8,166,38,4,Low,No,No
E4220,50,Finance,2,208,47,1,Low,No,No
E4221,29,HR,8,179,8,2,Low,Yes,No
E4222,41,Finance,17,161,28,2,High,Yes,No
E4223,40,HR,18,196,22,2,Medium,No,No
E4224,39,HR,23,195,46,3,Medium,No,No
E4225,39,Sales,3,187,35,4,Medium,No,No
E4226,32,HR,8,198,30,3,Medium,No,No
E4227,57,Tech,32,194,19,2,Low,No,No
E4228,37,HR,0,206,22,4,Medium,No,No
E4229,57,Finance,34,134,6,1,Medium,No,No
E4230,59,HR,9,209,45,3,Low,No,No
E4231,48,Finance,11,126,35,3,Low,No,No
E4232,55,Finance,17,132,3,4,Medium,No,No
E4233,38,Tech,13,132,23,3,Medium,No,No
E4234,34,HR,9,129,13,3,Low,Yes,No
E4235,55,HR,9,243,24,2,Medium,No,No
E4236,27,Operations,17,245,6,5,High,No,No
E4237,33,Operations,23,146,14,3,Low,No,No
E4238,38,Sales,0,219,43,4,Medium,No,Yes
E4239,57,Finance,29,135,45,5,Medium,No,No
E4240,33,Tech,14,178,12,3,Low,No,Yes
E4241,56,Operations,7,140,18,3,Medium,No,No
E4242,51,HR,34,135,11,2,High,Yes,No
E4243,22,Sales,17,132,47,3,High,No,No
E4244,36,Tech,15,152,25,4,Low,No,Yes
E4245,29,HR,20,188,47,2,High,Yes,No
E4246,29,HR,14,171,32,5,Medium,No,Yes
E4247,58,Finance,4,184,14,4,Low,No,Yes
E4248,31,Finance,6,163,36,3,Low,No,No
E4249,42,Operations,6,198,5,3,High,Yes,No
E4250,53,Operations,26,135,24,2,Medium,No,Yes
E4251,56,HR,24,137,16,2,High,No,No
E4252,43,HR,21,136,42,3,Low,Yes,No
E4253,54,Operations,12,171,35,3,Medium,No,No
E4254,29,Operations,16,175,49,5,Low,No,No
E4255,44,HR,12,212,45,3,Low,No,No
E4256,28,Tech,25,128,8,3,High,No,No
E4257,27,HR,8,146,27,2,Low,No,No
E4258,56,Tech,4,156,34,4,Medium,No,No
E4259,38,Tech,32,141,2,3,High,No,No
E4260,23,HR,3,191,10,3,High,No,No
E4261,48,Sales,27,218,19,5,Medium,No,No
E4262,26,Operations,25,191,22,4,Medium,No,No
E4263,41,Finance,3,242,29,4,Medium,No,No
E4264,48,HR,15,210,36,5,Low,No,No
E4265,21,Tech,21,155,35,3,Low,No,No
E4266,56,HR,34,217,43,4,Medium,No,No
E4267,41,Operations,24,161,11,3,Medium,No,No
E4268,55,Tech,7,230,35,1,Low,Yes,No
E4269,33,Finance,16,132,34,5,Low,No,No
E4270,30,Finance,17,198,33,2,Medium,No,No
E4271,30,Finance,11,237,3,3,Medium,No,No
E4272,33,Sales,32,171,23,2,Medium,No,Yes
E4273,57,Tech,22,214,35,3,Low,No,Yes
E4274,58,Tech,11,231,27,3,Medium,No,No
E4275,44,Sales,10,177,38,3,High,No,No
E4276,22,Tech,12,206,1,5,Low,Yes,No
E4277,42,Sales,34,122,42,1,Low,No,No
E4278,37,HR,26,235,4,4,Medium,No,No
E4279,56,Operations,24,135,27,2,High,No,No
E4280,34,Finance,2,249,12,1,Low,No,No
E4281,30,Sales,24,142,35,3,Low,No,No
E4282,55,Sales,9,217,8,4,Low,No,No
E4283,45,Sales,16,129,38,2,Medium,No,No
E4284,23,HR,2,184,29,3,High,No,No
E4285,58,Sales,21,141,26,2,Medium,No,No
E4286,37,Operations,13,171,12,5,Medium,No,No
E4287,32,Operations,26,230,41,3,Medium,No,Yes
E4288,44,Finance,19,199,38,3,Low,No,Yes
E4289,49,HR,17,172,49,4,Medium,No,No
E4290,45,Operations,12,142,27,3,Medium,No,No
E4291,56,Tech,5,225,17,5,Low,No,No
E4292,46,Tech,9,210,33,5,Low,No,No
E4293,58,Tech,28,238,20,3,Medium,No,No
E4294,21,Sales,5,239,0,3,Medium,No,Yes
E4295,40,Sales,10,212,44,2,Medium,No,No
E4296,48,Tech,24,181,22,5,Low,No,No
E4297,36,Finance,29,201,33,3,Low,No,No
E4298,37,Finance,19,126,35,4,Low,No,No
E4299,48,Sales,15,219,8,3,Low,No,No
E4300,32,Tech,30,193,7,3,Medium,No,No
E4301,47,Finance,28,176,49,2,Low,No,No
E4302,50,Sales,5,149,29,3,Medium,No,Yes
E4303,54,Tech,28,122,47,2,Medium,Yes,No
E4304,57,HR,31,133,35,2,Medium,No,No
E4305,26,Tech,8,196,35,2,Medium,No,No
E4306,27,Tech,22,202,17,3,Low,No,No
E4307,52,Operations,15,198,1,3,Medium,No,No
E4308,52,Operations,17,157,10,3,High,No,No
E4309,45,HR,18,159,35,1,Medium,No,No
E4310,53,HR,1,248,30,3,Low,No,No
E4311,27,Tech,9,187,30,4,High,No,No
E4312,32,Finance,11,168,23,3,Medium,No,No
E4313,36,HR,17,137,45,5,Medium,No,No
E4314,36,Tech,18,183,20,1,Medium,No,No
E4315,56,Sales,26,215,31,4,Low,Yes,No
E4316,33,Operations,13,147,48,3,Medium,No,No
E4317,27,Finance,33,144,29,3,Medium,No,Yes
E4318,56,Tech,1,149,7,3,High,No,No
E4319,29,Sales,32,221,32,3,Low,No,No
E4320,52,Operations,18,236,38,3,Medium,No,No
E4321,31,Sales,26,225,0,3,High,No,No
E4322,28,Tech,29,193,32,1,Low,No,No
E4323,53,HR,6,188,41,3,High,Yes,No
E4324,43,Operations,26,127,12,4,Low,No,Yes
E4325,45,Sales,20,242,21,3,Low,No,No
E4326,28,HR,6,216,4,2,Medium,Yes,No
E4327,42,Finance,24,220,11,2,Medium,No,No
E4328,24,Tech,17,120,28,1,Low,No,No
E4329,23,Tech,32,214,2,1,Medium,No,No
E4330,49,Operations,32,126,35,2,Low,No,Yes
E4331,49,Sales,31,181,46,1,Low,No,No
E4332,54,Finance,24,230,44,3,Medium,No,No
E4333,54,Operations,13,206,10,3,Medium,No,No
E4334,48,Operations,3,206,25,5,Low,No,Yes
E4335,33,Sales,17,242,1,5,Medium,No,No
E4336,35,Finance,9,127,28,2,Medium,No,Yes
E4337,43,Sales,34,183,40,2,Low,No,No
E4338,46,Tech,34,246,28,3,Medium,No,No
E4339,24,HR,22,246,43,2,Low,No,No
E4340,46,Tech,24,235,35,3,Medium,No,No
E4341,29,Tech,0,168,18,3,High,Yes,No
E4342,25,Operations,17,249,9,3,High,No,No
E4343,52,Tech,14,246,10,4,Low,No,No
